timestamp,value
2024-01-03T18:00:00Z,15.132000
2024-01-03T18:15:00Z,15.143205
2024-01-03T18:30:00Z,15.175776
2024-01-03T18:45:00Z,15.229574
2024-01-03T19:00:00Z,15.304371
2024-01-03T19:15:00Z,15.399849
2024-01-03T19:30:00Z,15.515602
2024-01-03T19:45:00Z,15.651136
2024-01-03T20:00:00Z,15.805873
2024-01-03T20:15:00Z,15.979152
2024-01-03T20:30:00Z,16.170233
2024-01-03T20:45:00Z,16.378301
2024-01-03T21:00:00Z,16.602466
2024-01-03T21:15:00Z,16.841771
2024-01-03T21:30:00Z,17.095193
2024-01-03T21:45:00Z,17.361649
2024-01-03T22:00:00Z,17.640000
2024-01-03T22:15:00Z,17.929057
2024-01-03T22:30:00Z,18.227583
2024-01-03T22:45:00Z,18.534303
2024-01-03T23:00:00Z,18.847905
2024-01-03T23:15:00Z,19.167048
2024-01-03T23:30:00Z,19.490369
2024-01-03T23:45:00Z,19.816484
