timestamp,value
2024-01-10T00:00:00Z,20.432000
2024-01-10T00:15:00Z,20.759516
2024-01-10T00:30:00Z,21.085631
2024-01-10T00:45:00Z,21.408952
2024-01-10T01:00:00Z,21.728095
2024-01-10T01:15:00Z,22.041697
2024-01-10T01:30:00Z,22.348417
2024-01-10T01:45:00Z,22.646943
2024-01-10T02:00:00Z,22.936000
2024-01-10T02:15:00Z,23.214351
2024-01-10T02:30:00Z,23.480807
2024-01-10T02:45:00Z,23.734229
2024-01-10T03:00:00Z,23.973534
2024-01-10T03:15:00Z,24.197699
2024-01-10T03:30:00Z,24.405767
2024-01-10T03:45:00Z,24.596848
2024-01-10T04:00:00Z,24.770127
2024-01-10T04:15:00Z,24.924864
2024-01-10T04:30:00Z,25.060398
2024-01-10T04:45:00Z,25.176151
2024-01-10T05:00:00Z,25.271629
2024-01-10T05:15:00Z,25.346426
2024-01-10T05:30:00Z,25.400224
2024-01-10T05:45:00Z,25.432795
