timestamp,value
2024-01-24T00:00:00Z,21.104000
2024-01-24T00:15:00Z,21.431516
2024-01-24T00:30:00Z,21.757631
2024-01-24T00:45:00Z,22.080952
2024-01-24T01:00:00Z,22.400095
2024-01-24T01:15:00Z,22.713697
2024-01-24T01:30:00Z,23.020417
2024-01-24T01:45:00Z,23.318943
2024-01-24T02:00:00Z,23.608000
2024-01-24T02:15:00Z,23.886351
2024-01-24T02:30:00Z,24.152807
2024-01-24T02:45:00Z,24.406229
2024-01-24T03:00:00Z,24.645534
2024-01-24T03:15:00Z,24.869699
2024-01-24T03:30:00Z,25.077767
2024-01-24T03:45:00Z,25.268848
2024-01-24T04:00:00Z,25.442127
2024-01-24T04:15:00Z,25.596864
2024-01-24T04:30:00Z,25.732398
2024-01-24T04:45:00Z,25.848151
2024-01-24T05:00:00Z,25.943629
2024-01-24T05:15:00Z,26.018426
2024-01-24T05:30:00Z,26.072224
2024-01-24T05:45:00Z,26.104795
