timestamp,value
2024-01-22T06:00:00Z,26.020000
2024-01-22T06:15:00Z,26.009795
2024-01-22T06:30:00Z,25.978224
2024-01-22T06:45:00Z,25.925426
2024-01-22T07:00:00Z,25.851629
2024-01-22T07:15:00Z,25.757151
2024-01-22T07:30:00Z,25.642398
2024-01-22T07:45:00Z,25.507864
2024-01-22T08:00:00Z,25.354127
2024-01-22T08:15:00Z,25.181848
2024-01-22T08:30:00Z,24.991767
2024-01-22T08:45:00Z,24.784699
2024-01-22T09:00:00Z,24.561534
2024-01-22T09:15:00Z,24.323229
2024-01-22T09:30:00Z,24.070807
2024-01-22T09:45:00Z,23.805351
2024-01-22T10:00:00Z,23.528000
2024-01-22T10:15:00Z,23.239943
2024-01-22T10:30:00Z,22.942417
2024-01-22T10:45:00Z,22.636697
2024-01-22T11:00:00Z,22.324095
2024-01-22T11:15:00Z,22.005952
2024-01-22T11:30:00Z,21.683631
2024-01-22T11:45:00Z,21.358516
