timestamp,value
2024-01-24T18:00:00Z,16.140000
2024-01-24T18:15:00Z,16.151205
2024-01-24T18:30:00Z,16.183776
2024-01-24T18:45:00Z,16.237574
2024-01-24T19:00:00Z,16.312371
2024-01-24T19:15:00Z,16.407849
2024-01-24T19:30:00Z,16.523602
2024-01-24T19:45:00Z,16.659136
2024-01-24T20:00:00Z,16.813873
2024-01-24T20:15:00Z,16.987152
2024-01-24T20:30:00Z,17.178233
2024-01-24T20:45:00Z,17.386301
2024-01-24T21:00:00Z,17.610466
2024-01-24T21:15:00Z,17.849771
2024-01-24T21:30:00Z,18.103193
2024-01-24T21:45:00Z,18.369649
2024-01-24T22:00:00Z,18.648000
2024-01-24T22:15:00Z,18.937057
2024-01-24T22:30:00Z,19.235583
2024-01-24T22:45:00Z,19.542303
2024-01-24T23:00:00Z,19.855905
2024-01-24T23:15:00Z,20.175048
2024-01-24T23:30:00Z,20.498369
2024-01-24T23:45:00Z,20.824484
