timestamp,value
2024-01-23T00:00:00Z,21.056000
2024-01-23T00:15:00Z,21.383516
2024-01-23T00:30:00Z,21.709631
2024-01-23T00:45:00Z,22.032952
2024-01-23T01:00:00Z,22.352095
2024-01-23T01:15:00Z,22.665697
2024-01-23T01:30:00Z,22.972417
2024-01-23T01:45:00Z,23.270943
2024-01-23T02:00:00Z,23.560000
2024-01-23T02:15:00Z,23.838351
2024-01-23T02:30:00Z,24.104807
2024-01-23T02:45:00Z,24.358229
2024-01-23T03:00:00Z,24.597534
2024-01-23T03:15:00Z,24.821699
2024-01-23T03:30:00Z,25.029767
2024-01-23T03:45:00Z,25.220848
2024-01-23T04:00:00Z,25.394127
2024-01-23T04:15:00Z,25.548864
2024-01-23T04:30:00Z,25.684398
2024-01-23T04:45:00Z,25.800151
2024-01-23T05:00:00Z,25.895629
2024-01-23T05:15:00Z,25.970426
2024-01-23T05:30:00Z,26.024224
2024-01-23T05:45:00Z,26.056795
