timestamp,value
2024-01-22T12:00:00Z,21.032000
2024-01-22T12:15:00Z,20.705484
2024-01-22T12:30:00Z,20.380369
2024-01-22T12:45:00Z,20.058048
2024-01-22T13:00:00Z,19.739905
2024-01-22T13:15:00Z,19.427303
2024-01-22T13:30:00Z,19.121583
2024-01-22T13:45:00Z,18.824057
2024-01-22T14:00:00Z,18.536000
2024-01-22T14:15:00Z,18.258649
2024-01-22T14:30:00Z,17.993193
2024-01-22T14:45:00Z,17.740771
2024-01-22T15:00:00Z,17.502466
2024-01-22T15:15:00Z,17.279301
2024-01-22T15:30:00Z,17.072233
2024-01-22T15:45:00Z,16.882152
2024-01-22T16:00:00Z,16.709873
2024-01-22T16:15:00Z,16.556136
2024-01-22T16:30:00Z,16.421602
2024-01-22T16:45:00Z,16.306849
2024-01-22T17:00:00Z,16.212371
2024-01-22T17:15:00Z,16.138574
2024-01-22T17:30:00Z,16.085776
2024-01-22T17:45:00Z,16.054205
