timestamp,value
2024-01-01T12:00:00Z,20.024000
2024-01-01T12:15:00Z,19.697484
2024-01-01T12:30:00Z,19.372369
2024-01-01T12:45:00Z,19.050048
2024-01-01T13:00:00Z,18.731905
2024-01-01T13:15:00Z,18.419303
2024-01-01T13:30:00Z,18.113583
2024-01-01T13:45:00Z,17.816057
2024-01-01T14:00:00Z,17.528000
2024-01-01T14:15:00Z,17.250649
2024-01-01T14:30:00Z,16.985193
2024-01-01T14:45:00Z,16.732771
2024-01-01T15:00:00Z,16.494466
2024-01-01T15:15:00Z,16.271301
2024-01-01T15:30:00Z,16.064233
2024-01-01T15:45:00Z,15.874152
2024-01-01T16:00:00Z,15.701873
2024-01-01T16:15:00Z,15.548136
2024-01-01T16:30:00Z,15.413602
2024-01-01T16:45:00Z,15.298849
2024-01-01T17:00:00Z,15.204371
2024-01-01T17:15:00Z,15.130574
2024-01-01T17:30:00Z,15.077776
2024-01-01T17:45:00Z,15.046205
