timestamp,value
2024-01-13T06:00:00Z,25.588000
2024-01-13T06:15:00Z,25.577795
2024-01-13T06:30:00Z,25.546224
2024-01-13T06:45:00Z,25.493426
2024-01-13T07:00:00Z,25.419629
2024-01-13T07:15:00Z,25.325151
2024-01-13T07:30:00Z,25.210398
2024-01-13T07:45:00Z,25.075864
2024-01-13T08:00:00Z,24.922127
2024-01-13T08:15:00Z,24.749848
2024-01-13T08:30:00Z,24.559767
2024-01-13T08:45:00Z,24.352699
2024-01-13T09:00:00Z,24.129534
2024-01-13T09:15:00Z,23.891229
2024-01-13T09:30:00Z,23.638807
2024-01-13T09:45:00Z,23.373351
2024-01-13T10:00:00Z,23.096000
2024-01-13T10:15:00Z,22.807943
2024-01-13T10:30:00Z,22.510417
2024-01-13T10:45:00Z,22.204697
2024-01-13T11:00:00Z,21.892095
2024-01-13T11:15:00Z,21.573952
2024-01-13T11:30:00Z,21.251631
2024-01-13T11:45:00Z,20.926516
