timestamp,value
2024-01-01T18:00:00Z,15.036000
2024-01-01T18:15:00Z,15.047205
2024-01-01T18:30:00Z,15.079776
2024-01-01T18:45:00Z,15.133574
2024-01-01T19:00:00Z,15.208371
2024-01-01T19:15:00Z,15.303849
2024-01-01T19:30:00Z,15.419602
2024-01-01T19:45:00Z,15.555136
2024-01-01T20:00:00Z,15.709873
2024-01-01T20:15:00Z,15.883152
2024-01-01T20:30:00Z,16.074233
2024-01-01T20:45:00Z,16.282301
2024-01-01T21:00:00Z,16.506466
2024-01-01T21:15:00Z,16.745771
2024-01-01T21:30:00Z,16.999193
2024-01-01T21:45:00Z,17.265649
2024-01-01T22:00:00Z,17.544000
2024-01-01T22:15:00Z,17.833057
2024-01-01T22:30:00Z,18.131583
2024-01-01T22:45:00Z,18.438303
2024-01-01T23:00:00Z,18.751905
2024-01-01T23:15:00Z,19.071048
2024-01-01T23:30:00Z,19.394369
2024-01-01T23:45:00Z,19.720484
