timestamp,value
2024-01-24T12:00:00Z,21.128000
2024-01-24T12:15:00Z,20.801484
2024-01-24T12:30:00Z,20.476369
2024-01-24T12:45:00Z,20.154048
2024-01-24T13:00:00Z,19.835905
2024-01-24T13:15:00Z,19.523303
2024-01-24T13:30:00Z,19.217583
2024-01-24T13:45:00Z,18.920057
2024-01-24T14:00:00Z,18.632000
2024-01-24T14:15:00Z,18.354649
2024-01-24T14:30:00Z,18.089193
2024-01-24T14:45:00Z,17.836771
2024-01-24T15:00:00Z,17.598466
2024-01-24T15:15:00Z,17.375301
2024-01-24T15:30:00Z,17.168233
2024-01-24T15:45:00Z,16.978152
2024-01-24T16:00:00Z,16.805873
2024-01-24T16:15:00Z,16.652136
2024-01-24T16:30:00Z,16.517602
2024-01-24T16:45:00Z,16.402849
2024-01-24T17:00:00Z,16.308371
2024-01-24T17:15:00Z,16.234574
2024-01-24T17:30:00Z,16.181776
2024-01-24T17:45:00Z,16.150205
