timestamp,value
2024-01-17T00:00:00Z,20.768000
2024-01-17T00:15:00Z,21.095516
2024-01-17T00:30:00Z,21.421631
2024-01-17T00:45:00Z,21.744952
2024-01-17T01:00:00Z,22.064095
2024-01-17T01:15:00Z,22.377697
2024-01-17T01:30:00Z,22.684417
2024-01-17T01:45:00Z,22.982943
2024-01-17T02:00:00Z,23.272000
2024-01-17T02:15:00Z,23.550351
2024-01-17T02:30:00Z,23.816807
2024-01-17T02:45:00Z,24.070229
2024-01-17T03:00:00Z,24.309534
2024-01-17T03:15:00Z,24.533699
2024-01-17T03:30:00Z,24.741767
2024-01-17T03:45:00Z,24.932848
2024-01-17T04:00:00Z,25.106127
2024-01-17T04:15:00Z,25.260864
2024-01-17T04:30:00Z,25.396398
2024-01-17T04:45:00Z,25.512151
2024-01-17T05:00:00Z,25.607629
2024-01-17T05:15:00Z,25.682426
2024-01-17T05:30:00Z,25.736224
2024-01-17T05:45:00Z,25.768795
