timestamp,value
2024-01-17T06:00:00Z,25.780000
2024-01-17T06:15:00Z,25.769795
2024-01-17T06:30:00Z,25.738224
2024-01-17T06:45:00Z,25.685426
2024-01-17T07:00:00Z,25.611629
2024-01-17T07:15:00Z,25.517151
2024-01-17T07:30:00Z,25.402398
2024-01-17T07:45:00Z,25.267864
2024-01-17T08:00:00Z,25.114127
2024-01-17T08:15:00Z,24.941848
2024-01-17T08:30:00Z,24.751767
2024-01-17T08:45:00Z,24.544699
2024-01-17T09:00:00Z,24.321534
2024-01-17T09:15:00Z,24.083229
2024-01-17T09:30:00Z,23.830807
2024-01-17T09:45:00Z,23.565351
2024-01-17T10:00:00Z,23.288000
2024-01-17T10:15:00Z,22.999943
2024-01-17T10:30:00Z,22.702417
2024-01-17T10:45:00Z,22.396697
2024-01-17T11:00:00Z,22.084095
2024-01-17T11:15:00Z,21.765952
2024-01-17T11:30:00Z,21.443631
2024-01-17T11:45:00Z,21.118516
