timestamp,value
2024-01-05T06:00:00Z,25.204000
2024-01-05T06:15:00Z,25.193795
2024-01-05T06:30:00Z,25.162224
2024-01-05T06:45:00Z,25.109426
2024-01-05T07:00:00Z,25.035629
2024-01-05T07:15:00Z,24.941151
2024-01-05T07:30:00Z,24.826398
2024-01-05T07:45:00Z,24.691864
2024-01-05T08:00:00Z,24.538127
2024-01-05T08:15:00Z,24.365848
2024-01-05T08:30:00Z,24.175767
2024-01-05T08:45:00Z,23.968699
2024-01-05T09:00:00Z,23.745534
2024-01-05T09:15:00Z,23.507229
2024-01-05T09:30:00Z,23.254807
2024-01-05T09:45:00Z,22.989351
2024-01-05T10:00:00Z,22.712000
2024-01-05T10:15:00Z,22.423943
2024-01-05T10:30:00Z,22.126417
2024-01-05T10:45:00Z,21.820697
2024-01-05T11:00:00Z,21.508095
2024-01-05T11:15:00Z,21.189952
2024-01-05T11:30:00Z,20.867631
2024-01-05T11:45:00Z,20.542516
