timestamp,value
2024-01-01T06:00:00Z,25.012000
2024-01-01T06:15:00Z,25.001795
2024-01-01T06:30:00Z,24.970224
2024-01-01T06:45:00Z,24.917426
2024-01-01T07:00:00Z,24.843629
2024-01-01T07:15:00Z,24.749151
2024-01-01T07:30:00Z,24.634398
2024-01-01T07:45:00Z,24.499864
2024-01-01T08:00:00Z,24.346127
2024-01-01T08:15:00Z,24.173848
2024-01-01T08:30:00Z,23.983767
2024-01-01T08:45:00Z,23.776699
2024-01-01T09:00:00Z,23.553534
2024-01-01T09:15:00Z,23.315229
2024-01-01T09:30:00Z,23.062807
2024-01-01T09:45:00Z,22.797351
2024-01-01T10:00:00Z,22.520000
2024-01-01T10:15:00Z,22.231943
2024-01-01T10:30:00Z,21.934417
2024-01-01T10:45:00Z,21.628697
2024-01-01T11:00:00Z,21.316095
2024-01-01T11:15:00Z,20.997952
2024-01-01T11:30:00Z,20.675631
2024-01-01T11:45:00Z,20.350516
