89.6502	64.7103	8.3086	34.6615
91.1367	65.0724	8.3299	34.7601
91.4389	64.9294	8.3302	34.9894
92.9680	64.8591	8.3172	36.1409
93.5220	64.6753	8.3395	35.4502
94.2160	65.1327	8.3426	35.7105
95.1385	64.5871	8.3706	36.1733
96.2228	64.7556	8.3504	36.8892
96.9964	64.9421	8.3768	37.0734
98.2721	64.8283	8.3653	37.6072
98.8836	64.6804	8.3923	37.3882
100.2068	64.8370	8.3747	38.2193
101.0671	64.9612	8.3792	38.6715
101.5720	65.0075	8.4130	38.6309
102.5102	64.8932	8.4159	39.1585
103.8211	64.8862	8.3915	39.7104
104.0032	64.5059	8.3946	39.6891
104.9079	64.6953	8.4011	39.4768
106.5580	64.9170	8.4043	40.5914
107.4808	64.7033	8.3889	40.6569
108.3298	64.3666	8.3840	41.3645
108.8982	64.5764	8.3578	41.6730
109.8919	64.5054	8.3754	41.5585
110.6038	64.7646	8.3397	42.4836
111.5021	64.3220	8.3580	41.8117
112.4632	64.3027	8.3255	42.7177
113.0271	64.2085	8.3163	42.9687
114.1352	64.3030	8.3265	42.5769
115.4275	64.7166	8.2845	43.6893
116.4211	64.7024	8.2796	44.1005
116.7385	64.3751	8.2840	44.2455
117.5769	64.2221	8.2526	44.1222
118.5447	64.1977	8.2682	45.2510
119.9842	64.1966	8.2485	44.9660
90.7665	64.4432	8.2525	34.4609
91.2543	64.2107	8.2464	34.9236
92.4831	64.4901	8.2047	35.4827
93.0855	64.5284	8.2117	36.1075
93.9653	64.1175	8.2264	35.8399
94.8244	64.0916	8.2141	36.3099
96.3065	64.4167	8.2054	36.7373
96.7240	64.1596	8.1968	37.4440
97.7138	63.9265	8.1998	37.2623
98.3005	64.0296	8.2033	37.2367
99.7716	64.3182	8.1846	37.5593
100.6934	64.0660	8.1999	38.9541
101.6227	63.8376	8.2125	38.4585
102.5561	63.9284	8.2090	38.8329
103.3020	64.2906	8.2104	39.0760
104.4572	64.2168	8.2369	40.3270
104.6924	64.1626	8.2506	39.9407
105.9031	64.2766	8.2543	40.6747
106.8450	64.1607	8.2652	41.0493
108.0714	63.9014	8.2646	40.7359
108.4429	63.6586	8.2882	41.4743
109.8541	64.1457	8.3013	41.9954
110.6113	63.6725	8.3084	42.3210
111.0903	63.6180	8.3205	42.3921
112.4363	63.9241	8.3330	42.7996
113.1513	64.0646	8.3468	43.3672
113.6528	63.8613	8.3270	43.0694
114.8246	64.0306	8.3606	43.2633
116.0627	63.6669	8.3671	44.1562
116.6491	63.5212	8.3664	44.2654
117.6152	64.0066	8.3618	44.5711
118.1434	63.8210	8.3914	44.8159
119.5831	63.6980	8.3933	45.0744
90.4715	63.5630	8.3852	34.4692
91.2401	63.7263	8.3896	35.1330
92.2220	63.6948	8.3832	35.0722
93.2428	63.6509	8.3901	35.7745
93.9139	63.5553	8.4186	35.6116
94.7805	63.5141	8.3983	35.7733
95.5798	63.6495	8.3795	36.2600
96.5633	63.2945	8.3836	37.0443
97.4559	63.5044	8.3704	37.5151
98.2689	63.7020	8.3972	37.9980
99.2142	63.7061	8.3830	37.7024
99.8878	63.5478	8.3503	38.0408
101.2851	63.1402	8.3468	38.3615
102.1078	63.2947	8.3344	39.0757
102.6871	63.2229	8.3595	39.2605
103.9190	63.6465	8.3419	39.0925
104.6505	63.6284	8.3292	40.1378
105.3096	63.1215	8.3026	39.4607
106.1109	63.1202	8.2824	39.9598
107.3380	63.2585	8.2956	41.3052
108.5874	63.0203	8.2671	40.6854
108.9859	63.4116	8.2845	41.6637
110.0060	63.2426	8.2410	41.8161
110.9142	63.3001	8.2298	42.5087
112.0615	63.1296	8.2540	42.0818
113.1106	63.4196	8.2334	42.4360
113.9407	62.8438	8.2096	42.7124
114.9354	63.0716	8.2167	43.4552
115.5442	63.1282	8.2103	44.0842
116.2258	62.8412	8.1961	43.7946
116.9104	63.0019	8.1860	44.1721
118.5006	62.7508	8.1938	44.0847
119.4014	62.7421	8.1815	45.2809
