timestamp,value
2024-01-20T18:00:00Z,15.948000
2024-01-20T18:15:00Z,15.959205
2024-01-20T18:30:00Z,15.991776
2024-01-20T18:45:00Z,16.045574
2024-01-20T19:00:00Z,16.120371
2024-01-20T19:15:00Z,16.215849
2024-01-20T19:30:00Z,16.331602
2024-01-20T19:45:00Z,16.467136
2024-01-20T20:00:00Z,16.621873
2024-01-20T20:15:00Z,16.795152
2024-01-20T20:30:00Z,16.986233
2024-01-20T20:45:00Z,17.194301
2024-01-20T21:00:00Z,17.418466
2024-01-20T21:15:00Z,17.657771
2024-01-20T21:30:00Z,17.911193
2024-01-20T21:45:00Z,18.177649
2024-01-20T22:00:00Z,18.456000
2024-01-20T22:15:00Z,18.745057
2024-01-20T22:30:00Z,19.043583
2024-01-20T22:45:00Z,19.350303
2024-01-20T23:00:00Z,19.663905
2024-01-20T23:15:00Z,19.983048
2024-01-20T23:30:00Z,20.306369
2024-01-20T23:45:00Z,20.632484
