timestamp,value
2024-01-12T00:00:00Z,20.528000
2024-01-12T00:15:00Z,20.855516
2024-01-12T00:30:00Z,21.181631
2024-01-12T00:45:00Z,21.504952
2024-01-12T01:00:00Z,21.824095
2024-01-12T01:15:00Z,22.137697
2024-01-12T01:30:00Z,22.444417
2024-01-12T01:45:00Z,22.742943
2024-01-12T02:00:00Z,23.032000
2024-01-12T02:15:00Z,23.310351
2024-01-12T02:30:00Z,23.576807
2024-01-12T02:45:00Z,23.830229
2024-01-12T03:00:00Z,24.069534
2024-01-12T03:15:00Z,24.293699
2024-01-12T03:30:00Z,24.501767
2024-01-12T03:45:00Z,24.692848
2024-01-12T04:00:00Z,24.866127
2024-01-12T04:15:00Z,25.020864
2024-01-12T04:30:00Z,25.156398
2024-01-12T04:45:00Z,25.272151
2024-01-12T05:00:00Z,25.367629
2024-01-12T05:15:00Z,25.442426
2024-01-12T05:30:00Z,25.496224
2024-01-12T05:45:00Z,25.528795
