timestamp,value
2024-01-05T00:00:00Z,20.192000
2024-01-05T00:15:00Z,20.519516
2024-01-05T00:30:00Z,20.845631
2024-01-05T00:45:00Z,21.168952
2024-01-05T01:00:00Z,21.488095
2024-01-05T01:15:00Z,21.801697
2024-01-05T01:30:00Z,22.108417
2024-01-05T01:45:00Z,22.406943
2024-01-05T02:00:00Z,22.696000
2024-01-05T02:15:00Z,22.974351
2024-01-05T02:30:00Z,23.240807
2024-01-05T02:45:00Z,23.494229
2024-01-05T03:00:00Z,23.733534
2024-01-05T03:15:00Z,23.957699
2024-01-05T03:30:00Z,24.165767
2024-01-05T03:45:00Z,24.356848
2024-01-05T04:00:00Z,24.530127
2024-01-05T04:15:00Z,24.684864
2024-01-05T04:30:00Z,24.820398
2024-01-05T04:45:00Z,24.936151
2024-01-05T05:00:00Z,25.031629
2024-01-05T05:15:00Z,25.106426
2024-01-05T05:30:00Z,25.160224
2024-01-05T05:45:00Z,25.192795
