timestamp,value
2024-01-21T18:00:00Z,15.996000
2024-01-21T18:15:00Z,16.007205
2024-01-21T18:30:00Z,16.039776
2024-01-21T18:45:00Z,16.093574
2024-01-21T19:00:00Z,16.168371
2024-01-21T19:15:00Z,16.263849
2024-01-21T19:30:00Z,16.379602
2024-01-21T19:45:00Z,16.515136
2024-01-21T20:00:00Z,16.669873
2024-01-21T20:15:00Z,16.843152
2024-01-21T20:30:00Z,17.034233
2024-01-21T20:45:00Z,17.242301
2024-01-21T21:00:00Z,17.466466
2024-01-21T21:15:00Z,17.705771
2024-01-21T21:30:00Z,17.959193
2024-01-21T21:45:00Z,18.225649
2024-01-21T22:00:00Z,18.504000
2024-01-21T22:15:00Z,18.793057
2024-01-21T22:30:00Z,19.091583
2024-01-21T22:45:00Z,19.398303
2024-01-21T23:00:00Z,19.711905
2024-01-21T23:15:00Z,20.031048
2024-01-21T23:30:00Z,20.354369
2024-01-21T23:45:00Z,20.680484
