timestamp,value
2024-01-12T12:00:00Z,20.552000
2024-01-12T12:15:00Z,20.225484
2024-01-12T12:30:00Z,19.900369
2024-01-12T12:45:00Z,19.578048
2024-01-12T13:00:00Z,19.259905
2024-01-12T13:15:00Z,18.947303
2024-01-12T13:30:00Z,18.641583
2024-01-12T13:45:00Z,18.344057
2024-01-12T14:00:00Z,18.056000
2024-01-12T14:15:00Z,17.778649
2024-01-12T14:30:00Z,17.513193
2024-01-12T14:45:00Z,17.260771
2024-01-12T15:00:00Z,17.022466
2024-01-12T15:15:00Z,16.799301
2024-01-12T15:30:00Z,16.592233
2024-01-12T15:45:00Z,16.402152
2024-01-12T16:00:00Z,16.229873
2024-01-12T16:15:00Z,16.076136
2024-01-12T16:30:00Z,15.941602
2024-01-12T16:45:00Z,15.826849
2024-01-12T17:00:00Z,15.732371
2024-01-12T17:15:00Z,15.658574
2024-01-12T17:30:00Z,15.605776
2024-01-12T17:45:00Z,15.574205
