timestamp,value
2024-01-23T06:00:00Z,26.068000
2024-01-23T06:15:00Z,26.057795
2024-01-23T06:30:00Z,26.026224
2024-01-23T06:45:00Z,25.973426
2024-01-23T07:00:00Z,25.899629
2024-01-23T07:15:00Z,25.805151
2024-01-23T07:30:00Z,25.690398
2024-01-23T07:45:00Z,25.555864
2024-01-23T08:00:00Z,25.402127
2024-01-23T08:15:00Z,25.229848
2024-01-23T08:30:00Z,25.039767
2024-01-23T08:45:00Z,24.832699
2024-01-23T09:00:00Z,24.609534
2024-01-23T09:15:00Z,24.371229
2024-01-23T09:30:00Z,24.118807
2024-01-23T09:45:00Z,23.853351
2024-01-23T10:00:00Z,23.576000
2024-01-23T10:15:00Z,23.287943
2024-01-23T10:30:00Z,22.990417
2024-01-23T10:45:00Z,22.684697
2024-01-23T11:00:00Z,22.372095
2024-01-23T11:15:00Z,22.053952
2024-01-23T11:30:00Z,21.731631
2024-01-23T11:45:00Z,21.406516
