input,target
157.50000000,9490.54648990
157.53125000,9494.48461521
157.56250000,9498.42332526
157.59375000,9502.36260662
157.62500000,9506.30244589
157.65625000,9510.24282970
157.68750000,9514.18374473
157.71875000,9518.12517768
157.75000000,9522.06711530
157.78125000,9526.00954440
157.81250000,9529.95245180
157.84375000,9533.89582440
157.87500000,9537.83964914
157.90625000,9541.78391300
157.93750000,9545.72860302
157.96875000,9549.67370630
158.00000000,9553.61921000
158.03125000,9557.56510132
158.06250000,9561.51136755
158.09375000,9565.45799602
158.12500000,9569.40497414
158.15625000,9573.35228938
158.18750000,9577.29992928
158.21875000,9581.24788145
158.25000000,9585.19613358
158.28125000,9589.14467343
158.31250000,9593.09348884
158.34375000,9597.04256772
158.37500000,9600.99189808
158.40625000,9604.94146799
158.43750000,9608.89126562
158.46875000,9612.84127923
158.50000000,9616.79149714
158.53125000,9620.74190780
158.56250000,9624.69249972
158.59375000,9628.64326152
158.62500000,9632.59418192
158.65625000,9636.54524972
158.68750000,9640.49645383
158.71875000,9644.44778325
158.75000000,9648.39922711
158.78125000,9652.35077461
158.81250000,9656.30241508
158.84375000,9660.25413794
158.87500000,9664.20593273
158.90625000,9668.15778911
158.93750000,9672.10969684
158.96875000,9676.06164578
159.00000000,9680.01362593
159.03125000,9683.96562740
159.06250000,9687.91764041
159.09375000,9691.86965532
159.12500000,9695.82166259
159.15625000,9699.77365281
159.18750000,9703.72561671
159.21875000,9707.67754512
159.25000000,9711.62942901
159.28125000,9715.58125949
159.31250000,9719.53302778
159.34375000,9723.48472525
159.37500000,9727.43634339
159.40625000,9731.38787383
159.43750000,9735.33930833
159.46875000,9739.29063881
159.50000000,9743.24185730
159.53125000,9747.19295598
159.56250000,9751.14392717
159.59375000,9755.09476333
159.62500000,9759.04545707
159.65625000,9762.99600115
159.68750000,9766.94638845
159.71875000,9770.89661203
159.75000000,9774.84666506
159.78125000,9778.79654089
159.81250000,9782.74623301
159.84375000,9786.69573506
159.87500000,9790.64504082
159.90625000,9794.59414425
159.93750000,9798.54303944
159.96875000,9802.49172064
160.00000000,9806.44018227
160.03125000,9810.38841887
160.06250000,9814.33642519
160.09375000,9818.28419609
160.12500000,9822.23172661
160.15625000,9826.17901195
160.18750000,9830.12604748
160.21875000,9834.07282870
160.25000000,9838.01935130
160.28125000,9841.96561113
160.31250000,9845.91160419
160.34375000,9849.85732665
160.37500000,9853.80277485
160.40625000,9857.74794529
160.43750000,9861.69283462
160.46875000,9865.63743969
160.50000000,9869.58175749
160.53125000,9873.52578519
160.56250000,9877.46952011
160.59375000,9881.41295976
160.62500000,9885.35610181
160.65625000,9889.29894409
160.68750000,9893.24148461
160.71875000,9897.18372154
160.75000000,9901.12565322
160.78125000,9905.06727818
160.81250000,9909.00859510
160.84375000,9912.94960282
160.87500000,9916.89030038
160.90625000,9920.83068697
160.93750000,9924.77076196
160.96875000,9928.71052488
161.00000000,9932.64997543
161.03125000,9936.58911351
161.06250000,9940.52793915
161.09375000,9944.46645258
161.12500000,9948.40465419
161.15625000,9952.34254454
161.18750000,9956.28012436
161.21875000,9960.21739455
161.25000000,9964.15435620
161.28125000,9968.09101054
161.31250000,9972.02735898
161.34375000,9975.96340312
161.37500000,9979.89914470
161.40625000,9983.83458564
161.43750000,9987.76972805
161.46875000,9991.70457417
161.50000000,9995.63912644
161.53125000,9999.57338746
161.56250000,10003.50735998
161.59375000,10007.44104694
161.62500000,10011.37445144
161.65625000,10015.30757675
161.68750000,10019.24042629
161.71875000,10023.17300365
161.75000000,10027.10531260
161.78125000,10031.03735707
161.81250000,10034.96914113
161.84375000,10038.90066904
161.87500000,10042.83194522
161.90625000,10046.76297422
161.93750000,10050.69376080
161.96875000,10054.62430984
162.00000000,10058.55462639
162.03125000,10062.48471567
162.06250000,10066.41458305
162.09375000,10070.34423406
162.12500000,10074.27367436
162.15625000,10078.20290981
162.18750000,10082.13194640
162.21875000,10086.06079026
