input,target
251.25000000,24559.47078023
251.28125000,24565.75395607
251.31250000,24572.03793334
251.34375000,24578.32269840
251.37500000,24584.60823755
251.40625000,24590.89453714
251.43750000,24597.18158349
251.46875000,24603.46936294
251.50000000,24609.75786184
251.53125000,24616.04706655
251.56250000,24622.33696342
251.59375000,24628.62753885
251.62500000,24634.91877923
251.65625000,24641.21067097
251.68750000,24647.50320052
251.71875000,24653.79635432
251.75000000,24660.09011886
251.78125000,24666.38448064
251.81250000,24672.67942622
251.84375000,24678.97494215
251.87500000,24685.27101505
251.90625000,24691.56763153
251.93750000,24697.86477828
251.96875000,24704.16244202
252.00000000,24710.46060949
252.03125000,24716.75926749
252.06250000,24723.05840288
252.09375000,24729.35800252
252.12500000,24735.65805338
252.15625000,24741.95854244
252.18750000,24748.25945674
252.21875000,24754.56078338
252.25000000,24760.86250953
252.28125000,24767.16462240
252.31250000,24773.46710928
252.34375000,24779.76995750
252.37500000,24786.07315447
252.40625000,24792.37668768
252.43750000,24798.68054466
252.46875000,24804.98471304
252.50000000,24811.28918051
252.53125000,24817.59393483
252.56250000,24823.89896385
252.59375000,24830.20425548
252.62500000,24836.50979775
252.65625000,24842.81557872
252.68750000,24849.12158657
252.71875000,24855.42780956
252.75000000,24861.73423604
252.78125000,24868.04085445
252.81250000,24874.34765331
252.84375000,24880.65462124
252.87500000,24886.96174697
252.90625000,24893.26901931
252.93750000,24899.57642717
252.96875000,24905.88395957
253.00000000,24912.19160564
253.03125000,24918.49935459
253.06250000,24924.80719575
253.09375000,24931.11511855
253.12500000,24937.42311256
253.15625000,24943.73116741
253.18750000,24950.03927288
253.21875000,24956.34741886
253.25000000,24962.65559534
253.28125000,24968.96379245
253.31250000,24975.27200040
253.34375000,24981.58020957
253.37500000,24987.88841043
253.40625000,24994.19659358
253.43750000,25000.50474974
253.46875000,25006.81286977
253.50000000,25013.12094465
253.53125000,25019.42896549
253.56250000,25025.73692352
253.59375000,25032.04481012
253.62500000,25038.35261679
253.65625000,25044.66033518
253.68750000,25050.96795705
253.71875000,25057.27547432
253.75000000,25063.58287904
253.78125000,25069.89016341
253.81250000,25076.19731974
253.84375000,25082.50434051
253.87500000,25088.81121835
253.90625000,25095.11794601
253.93750000,25101.42451640
253.96875000,25107.73092257
254.00000000,25114.03715772
254.03125000,25120.34321520
254.06250000,25126.64908851
254.09375000,25132.95477131
254.12500000,25139.26025739
254.15625000,25145.56554070
254.18750000,25151.87061537
254.21875000,25158.17547564
254.25000000,25164.48011594
254.28125000,25170.78453085
254.31250000,25177.08871509
254.34375000,25183.39266356
254.37500000,25189.69637131
254.40625000,25195.99983355
254.43750000,25202.30304564
254.46875000,25208.60600312
254.50000000,25214.90870168
254.53125000,25221.21113717
254.56250000,25227.51330562
254.59375000,25233.81520320
254.62500000,25240.11682627
254.65625000,25246.41817133
254.68750000,25252.71923506
254.71875000,25259.02001430
254.75000000,25265.32050607
254.78125000,25271.62070754
254.81250000,25277.92061606
254.84375000,25284.22022913
254.87500000,25290.51954443
254.90625000,25296.81855983
254.93750000,25303.11727332
254.96875000,25309.41568311
255.00000000,25315.71378754
255.03125000,25322.01158514
255.06250000,25328.30907462
255.09375000,25334.60625482
255.12500000,25340.90312480
255.15625000,25347.19968376
255.18750000,25353.49593108
255.21875000,25359.79186630
255.25000000,25366.08748914
255.28125000,25372.38279951
255.31250000,25378.67779745
255.34375000,25384.97248319
255.37500000,25391.26685716
255.40625000,25397.56091991
255.43750000,25403.85467219
255.46875000,25410.14811491
255.50000000,25416.44124917
255.53125000,25422.73407621
255.56250000,25429.02659747
255.59375000,25435.31881454
255.62500000,25441.61072919
255.65625000,25447.90234334
255.68750000,25454.19365911
255.71875000,25460.48467876
255.75000000,25466.77540474
255.78125000,25473.06583965
255.81250000,25479.35598627
255.84375000,25485.64584755
255.87500000,25491.93542660
255.90625000,25498.22472668
255.93750000,25504.51375125
255.96875000,25510.80250391
256.00000000,25517.09098843
256.03125000,25523.37920874
256.06250000,25529.66716895
256.09375000,25535.95487332
256.12500000,25542.24232627
256.15625000,25548.52953238
256.18750000,25554.81649641
256.21875000,25561.10322325
256.25000000,25567.38971797
256.28125000,25573.67598580
256.31250000,25579.96203211
256.34375000,25586.24786245
256.37500000,25592.53348249
256.40625000,25598.81889810
256.43750000,25605.10411528
256.46875000,25611.38914017
256.50000000,25617.67397909
256.53125000,25623.95863850
256.56250000,25630.24312499
256.59375000,25636.52744534
256.62500000,25642.81160645
256.65625000,25649.09561536
256.68750000,25655.37947927
256.71875000,25661.66320554
256.75000000,25667.94680164
256.78125000,25674.23027521
256.81250000,25680.51363401
256.84375000,25686.79688596
256.87500000,25693.08003910
256.90625000,25699.36310162
256.93750000,25705.64608184
256.96875000,25711.92898823
257.00000000,25718.21182936
257.03125000,25724.49461398
257.06250000,25730.77735092
257.09375000,25737.06004917
257.12500000,25743.34271785
257.15625000,25749.62536619
257.18750000,25755.90800356
257.21875000,25762.19063945
257.25000000,25768.47328346
257.28125000,25774.75594533
257.31250000,25781.03863490
257.34375000,25787.32136215
257.37500000,25793.60413716
257.40625000,25799.88697012
257.43750000,25806.16987135
257.46875000,25812.45285127
257.50000000,25818.73592042
257.53125000,25825.01908943
257.56250000,25831.30236906
257.59375000,25837.58577015
257.62500000,25843.86930365
