input,target
204.37500000,16146.10476065
204.40625000,16151.21584327
204.43750000,16156.32761854
204.46875000,16161.44007285
204.50000000,16166.55319260
204.53125000,16171.66696419
204.56250000,16176.78137406
204.59375000,16181.89640867
204.62500000,16187.01205449
204.65625000,16192.12829805
204.68750000,16197.24512587
204.71875000,16202.36252453
204.75000000,16207.48048062
204.78125000,16212.59898077
204.81250000,16217.71801167
204.84375000,16222.83756002
204.87500000,16227.95761258
204.90625000,16233.07815614
204.93750000,16238.19917754
204.96875000,16243.32066367
205.00000000,16248.44260148
205.03125000,16253.56497794
205.06250000,16258.68778011
205.09375000,16263.81099508
205.12500000,16268.93461001
205.15625000,16274.05861212
205.18750000,16279.18298868
205.21875000,16284.30772703
205.25000000,16289.43281459
205.28125000,16294.55823882
205.31250000,16299.68398727
205.34375000,16304.81004755
205.37500000,16309.93640736
205.40625000,16315.06305445
205.43750000,16320.18997667
205.46875000,16325.31716194
205.50000000,16330.44459826
205.53125000,16335.57227370
205.56250000,16340.70017645
205.59375000,16345.82829476
205.62500000,16350.95661696
205.65625000,16356.08513150
205.68750000,16361.21382690
205.71875000,16366.34269177
205.75000000,16371.47171484
205.78125000,16376.60088492
205.81250000,16381.73019091
205.84375000,16386.85962183
205.87500000,16391.98916680
205.90625000,16397.11881503
205.93750000,16402.24855585
205.96875000,16407.37837869
206.00000000,16412.50827310
206.03125000,16417.63822872
206.06250000,16422.76823533
206.09375000,16427.89828279
206.12500000,16433.02836112
206.15625000,16438.15846041
206.18750000,16443.28857090
206.21875000,16448.41868294
206.25000000,16453.54878701
206.28125000,16458.67887371
206.31250000,16463.80893374
206.34375000,16468.93895796
206.37500000,16474.06893736
206.40625000,16479.19886302
206.43750000,16484.32872619
206.46875000,16489.45851823
206.50000000,16494.58823064
206.53125000,16499.71785506
206.56250000,16504.84738325
206.59375000,16509.97680713
206.62500000,16515.10611874
206.65625000,16520.23531026
206.68750000,16525.36437403
206.71875000,16530.49330251
206.75000000,16535.62208830
206.78125000,16540.75072417
206.81250000,16545.87920302
206.84375000,16551.00751790
206.87500000,16556.13566199
206.90625000,16561.26362865
206.93750000,16566.39141138
206.96875000,16571.51900380
207.00000000,16576.64639973
207.03125000,16581.77359310
207.06250000,16586.90057803
207.09375000,16592.02734877
207.12500000,16597.15389974
207.15625000,16602.28022550
207.18750000,16607.40632078
207.21875000,16612.53218047
207.25000000,16617.65779961
207.28125000,16622.78317340
207.31250000,16627.90829721
207.34375000,16633.03316657
207.37500000,16638.15777715
207.40625000,16643.28212481
207.43750000,16648.40620557
207.46875000,16653.53001559
207.50000000,16658.65355123
207.53125000,16663.77680898
207.56250000,16668.89978551
207.59375000,16674.02247767
207.62500000,16679.14488246
207.65625000,16684.26699704
207.68750000,16689.38881876
207.71875000,16694.51034513
207.75000000,16699.63157380
207.78125000,16704.75250264
207.81250000,16709.87312965
207.84375000,16714.99345301
207.87500000,16720.11347107
207.90625000,16725.23318235
207.93750000,16730.35258555
207.96875000,16735.47167951
208.00000000,16740.59046328
208.03125000,16745.70893606
208.06250000,16750.82709721
208.09375000,16755.94494628
208.12500000,16761.06248298
208.15625000,16766.17970720
208.18750000,16771.29661899
208.21875000,16776.41321858
208.25000000,16781.52950636
208.28125000,16786.64548291
208.31250000,16791.76114896
208.34375000,16796.87650542
208.37500000,16801.99155337
208.40625000,16807.10629406
208.43750000,16812.22072891
208.46875000,16817.33485951
208.50000000,16822.44868763
208.53125000,16827.56221517
208.56250000,16832.67544426
208.59375000,16837.78837714
208.62500000,16842.90101627
208.65625000,16848.01336423
208.68750000,16853.12542380
208.71875000,16858.23719792
208.75000000,16863.34868969
208.78125000,16868.45990238
208.81250000,16873.57083943
208.84375000,16878.68150444
208.87500000,16883.79190118
208.90625000,16888.90203356
208.93750000,16894.01190570
208.96875000,16899.12152183
209.00000000,16904.23088639
209.03125000,16909.34000395
209.06250000,16914.44887925
