input,target
110.62500000,4592.78911766
110.65625000,4595.55343227
110.68750000,4598.31822567
110.71875000,4601.08348472
110.75000000,4603.84919637
110.78125000,4606.61534761
110.81250000,4609.38192547
110.84375000,4612.14891704
110.87500000,4614.91630949
110.90625000,4617.68409001
110.93750000,4620.45224590
110.96875000,4623.22076447
111.00000000,4625.98963314
111.03125000,4628.75883937
111.06250000,4631.52837070
111.09375000,4634.29821474
111.12500000,4637.06835918
111.15625000,4639.83879177
111.18750000,4642.60950036
111.21875000,4645.38047284
111.25000000,4648.15169722
111.28125000,4650.92316158
111.31250000,4653.69485408
111.34375000,4656.46676297
111.37500000,4659.23887658
111.40625000,4662.01118334
111.43750000,4664.78367177
111.46875000,4667.55633049
111.50000000,4670.32914820
111.53125000,4673.10211370
111.56250000,4675.87521591
111.59375000,4678.64844383
111.62500000,4681.42178656
111.65625000,4684.19523332
111.68750000,4686.96877342
111.71875000,4689.74239629
111.75000000,4692.51609146
111.78125000,4695.28984858
111.81250000,4698.06365741
111.84375000,4700.83750781
111.87500000,4703.61138978
111.90625000,4706.38529342
111.93750000,4709.15920894
111.96875000,4711.93312670
112.00000000,4714.70703716
112.03125000,4717.48093091
112.06250000,4720.25479865
112.09375000,4723.02863123
112.12500000,4725.80241961
112.15625000,4728.57615489
112.18750000,4731.34982829
112.21875000,4734.12343118
112.25000000,4736.89695504
112.28125000,4739.67039149
112.31250000,4742.44373230
112.34375000,4745.21696937
112.37500000,4747.99009472
112.40625000,4750.76310054
112.43750000,4753.53597915
112.46875000,4756.30872299
112.50000000,4759.08132467
112.53125000,4761.85377694
112.56250000,4764.62607269
112.59375000,4767.39820495
112.62500000,4770.17016691
112.65625000,4772.94195191
112.68750000,4775.71355342
112.71875000,4778.48496508
112.75000000,4781.25618068
112.78125000,4784.02719416
112.81250000,4786.79799960
112.84375000,4789.56859125
112.87500000,4792.33896352
112.90625000,4795.10911097
112.93750000,4797.87902831
112.96875000,4800.64871041
113.00000000,4803.41815231
113.03125000,4806.18734920
113.06250000,4808.95629643
113.09375000,4811.72498952
113.12500000,4814.49342414
113.15625000,4817.26159613
113.18750000,4820.02950149
113.21875000,4822.79713638
113.25000000,4825.56449714
113.28125000,4828.33158025
113.31250000,4831.09838239
113.34375000,4833.86490036
113.37500000,4836.63113117
113.40625000,4839.39707198
113.43750000,4842.16272010
113.46875000,4844.92807304
113.50000000,4847.69312845
113.53125000,4850.45788417
113.56250000,4853.22233819
113.59375000,4855.98648869
113.62500000,4858.75033401
113.65625000,4861.51387264
113.68750000,4864.27710328
113.71875000,4867.04002476
113.75000000,4869.80263611
113.78125000,4872.56493651
113.81250000,4875.32692533
113.84375000,4878.08860209
113.87500000,4880.84996651
113.90625000,4883.61101844
113.93750000,4886.37175793
113.96875000,4889.13218520
114.00000000,4891.89230064
114.03125000,4894.65210478
114.06250000,4897.41159838
114.09375000,4900.17078231
114.12500000,4902.92965765
114.15625000,4905.68822564
114.18750000,4908.44648768
114.21875000,4911.20444536
114.25000000,4913.96210041
114.28125000,4916.71945475
114.31250000,4919.47651048
114.34375000,4922.23326984
114.37500000,4924.98973527
114.40625000,4927.74590934
114.43750000,4930.50179481
114.46875000,4933.25739462
114.50000000,4936.01271186
114.53125000,4938.76774978
114.56250000,4941.52251181
114.59375000,4944.27700153
114.62500000,4947.03122271
114.65625000,4949.78517926
114.68750000,4952.53887525
114.71875000,4955.29231495
114.75000000,4958.04550274
114.78125000,4960.79844320
114.81250000,4963.55114106
114.84375000,4966.30360121
114.87500000,4969.05582869
114.90625000,4971.80782871
114.93750000,4974.55960664
114.96875000,4977.31116798
115.00000000,4980.06251843
115.03125000,4982.81366381
115.06250000,4985.56461011
115.09375000,4988.31536347
115.12500000,4991.06593017
115.15625000,4993.81631666
115.18750000,4996.56652953
115.21875000,4999.31657552
115.25000000,5002.06646153
115.28125000,5004.81619459
115.31250000,5007.56578187
115.34375000,5010.31523072
115.37500000,5013.06454860
115.40625000,5015.81374313
115.43750000,5018.56282205
115.46875000,5021.31179327
115.50000000,5024.06066482
115.53125000,5026.80944487
115.56250000,5029.55814173
115.59375000,5032.30676384
115.62500000,5035.05531978
115.65625000,5037.80381826
115.68750000,5040.55226812
115.71875000,5043.30067833
115.75000000,5046.04905799
115.78125000,5048.79741632
115.81250000,5051.54576268
115.84375000,5054.29410653
115.87500000,5057.04245748
115.90625000,5059.79082524
115.93750000,5062.53921965
115.96875000,5065.28765067
116.00000000,5068.03612837
116.03125000,5070.78466293
116.06250000,5073.53326466
116.09375000,5076.28194396
116.12500000,5079.03071136
116.15625000,5081.77957748
116.18750000,5084.52855307
116.21875000,5087.27764896
116.25000000,5090.02687609
116.28125000,5092.77624552
116.31250000,5095.52576839
116.34375000,5098.27545594
116.37500000,5101.02531951
116.40625000,5103.77537055
116.43750000,5106.52562056
116.46875000,5109.27608118
116.50000000,5112.02676412
116.53125000,5114.77768116
116.56250000,5117.52884418
116.59375000,5120.28026516
116.62500000,5123.03195613
116.65625000,5125.78392923
116.68750000,5128.53619665
116.71875000,5131.28877068
116.75000000,5134.04166367
116.78125000,5136.79488805
116.81250000,5139.54845631
116.84375000,5142.30238102
116.87500000,5145.05667480
116.90625000,5147.81135036
116.93750000,5150.56642046
116.96875000,5153.32189790
117.00000000,5156.07779558
117.03125000,5158.83412641
117.06250000,5161.59090340
117.09375000,5164.34813957
117.12500000,5167.10584802
117.15625000,5169.86404189
117.18750000,5172.62273437
117.21875000,5175.38193868
117.25000000,5178.14166809
117.28125000,5180.90193591
117.31250000,5183.66275550
117.34375000,5186.42414023
117.37500000,5189.18610354
117.40625000,5191.94865886
117.43750000,5194.71181968
117.46875000,5197.47559950
117.50000000,5200.24001186
117.53125000,5203.00507031
117.56250000,5205.77078844
117.59375000,5208.53717983
117.62500000,5211.30425810
117.65625000,5214.07203688
117.68750000,5216.84052981
117.71875000,5219.60975054
117.75000000,5222.37971272
117.78125000,5225.15043003
117.81250000,5227.92191613
117.84375000,5230.69418469
117.87500000,5233.46724939
117.90625000,5236.24112390
117.93750000,5239.01582187
117.96875000,5241.79135697
118.00000000,5244.56774285
118.03125000,5247.34499314
118.06250000,5250.12312147
118.09375000,5252.90214145
118.12500000,5255.68206667
118.15625000,5258.46291070
118.18750000,5261.24468711
118.21875000,5264.02740941
118.25000000,5266.81109111
118.28125000,5269.59574569
118.31250000,5272.38138658
118.34375000,5275.16802721
118.37500000,5277.95568094
118.40625000,5280.74436113
118.43750000,5283.53408107
118.46875000,5286.32485404
118.50000000,5289.11669325
118.53125000,5291.90961188
118.56250000,5294.70362305
118.59375000,5297.49873986
118.62500000,5300.29497533
118.65625000,5303.09234244
118.68750000,5305.89085411
118.71875000,5308.69052322
118.75000000,5311.49136256
118.78125000,5314.29338488
118.81250000,5317.09660288
118.84375000,5319.90102916
118.87500000,5322.70667629
118.90625000,5325.51355674
118.93750000,5328.32168293
118.96875000,5331.13106720
119.00000000,5333.94172182
119.03125000,5336.75365897
119.06250000,5339.56689078
119.09375000,5342.38142926
119.12500000,5345.19728638
119.15625000,5348.01447398
119.18750000,5350.83300387
119.21875000,5353.65288772
119.25000000,5356.47413714
119.28125000,5359.29676364
119.31250000,5362.12077863
119.34375000,5364.94619345
119.37500000,5367.77301932
119.40625000,5370.60126736
119.43750000,5373.43094861
119.46875000,5376.26207398
119.50000000,5379.09465431
119.53125000,5381.92870032
119.56250000,5384.76422260
119.59375000,5387.60123166
119.62500000,5390.43973789
119.65625000,5393.27975158
119.68750000,5396.12128289
119.71875000,5398.96434187
119.75000000,5401.80893846
119.78125000,5404.65508247
119.81250000,5407.50278359
119.84375000,5410.35205141
119.87500000,5413.20289537
119.90625000,5416.05532481
119.93750000,5418.90934893
119.96875000,5421.76497680
120.00000000,5424.62221737
120.03125000,5427.48107946
120.06250000,5430.34157175
120.09375000,5433.20370280
120.12500000,5436.06748102
120.15625000,5438.93291471
120.18750000,5441.80001200
120.21875000,5444.66878091
120.25000000,5447.53922931
120.28125000,5450.41136492
120.31250000,5453.28519535
120.34375000,5456.16072802
120.37500000,5459.03797025
120.40625000,5461.91692919
120.43750000,5464.79761185
120.46875000,5467.68002510
120.50000000,5470.56417565
120.53125000,5473.45007006
120.56250000,5476.33771476
120.59375000,5479.22711600
120.62500000,5482.11827990
120.65625000,5485.01121241
120.68750000,5487.90591935
120.71875000,5490.80240635
120.75000000,5493.70067891
120.78125000,5496.60074237
120.81250000,5499.50260190
120.84375000,5502.40626253
120.87500000,5505.31172911
120.90625000,5508.21900634
120.93750000,5511.12809877
120.96875000,5514.03901077
121.00000000,5516.95174655
121.03125000,5519.86631018
121.06250000,5522.78270553
121.09375000,5525.70093633
121.12500000,5528.62100614
121.15625000,5531.54291836
121.18750000,5534.46667622
121.21875000,5537.39228278
121.25000000,5540.31974093
121.28125000,5543.24905340
121.31250000,5546.18022276
121.34375000,5549.11325140
121.37500000,5552.04814154
121.40625000,5554.98489523
121.43750000,5557.92351437
121.46875000,5560.86400067
121.50000000,5563.80635568
121.53125000,5566.75058078
121.56250000,5569.69667717
121.59375000,5572.64464589
121.62500000,5575.59448781
121.65625000,5578.54620363
121.68750000,5581.49979386
121.71875000,5584.45525887
121.75000000,5587.41259883
121.78125000,5590.37181376
121.81250000,5593.33290351
121.84375000,5596.29586774
121.87500000,5599.26070595
121.90625000,5602.22741748
121.93750000,5605.19600148
121.96875000,5608.16645694
122.00000000,5611.13878267
122.03125000,5614.11297734
122.06250000,5617.08903940
122.09375000,5620.06696718
122.12500000,5623.04675881
122.15625000,5626.02841226
122.18750000,5629.01192533
122.21875000,5631.99729566
122.25000000,5634.98452070
122.28125000,5637.97359776
122.31250000,5640.96452396
122.34375000,5643.95729626
122.37500000,5646.95191147
122.40625000,5649.94836621
122.43750000,5652.94665694
122.46875000,5655.94677997
122.50000000,5658.94873143
122.53125000,5661.95250730
122.56250000,5664.95810337
122.59375000,5667.96551531
122.62500000,5670.97473859
122.65625000,5673.98576854
122.68750000,5676.99860032
122.71875000,5680.01322893
122.75000000,5683.02964923
122.78125000,5686.04785590
122.81250000,5689.06784347
122.84375000,5692.08960631
122.87500000,5695.11313865
122.90625000,5698.13843455
122.93750000,5701.16548791
122.96875000,5704.19429251
123.00000000,5707.22484195
123.03125000,5710.25712968
123.06250000,5713.29114900
123.09375000,5716.32689309
123.12500000,5719.36435495
123.15625000,5722.40352744
123.18750000,5725.44440329
123.21875000,5728.48697507
123.25000000,5731.53123522
123.28125000,5734.57717602
123.31250000,5737.62478962
123.34375000,5740.67406804
123.37500000,5743.72500315
123.40625000,5746.77758669
123.43750000,5749.83181025
123.46875000,5752.88766530
123.50000000,5755.94514319
123.53125000,5759.00423510
123.56250000,5762.06493211
123.59375000,5765.12722517
123.62500000,5768.19110509
123.65625000,5771.25656256
123.68750000,5774.32358814
123.71875000,5777.39217229
123.75000000,5780.46230532
123.78125000,5783.53397743
123.81250000,5786.60717871
123.84375000,5789.68189912
123.87500000,5792.75812851
123.90625000,5795.83585663
123.93750000,5798.91507309
123.96875000,5801.99576741
124.00000000,5805.07792900
124.03125000,5808.16154715
124.06250000,5811.24661106
124.09375000,5814.33310981
124.12500000,5817.42103241
124.15625000,5820.51036772
124.18750000,5823.60110454
124.21875000,5826.69323156
124.25000000,5829.78673738
124.28125000,5832.88161049
124.31250000,5835.97783932
124.34375000,5839.07541218
124.37500000,5842.17431730
124.40625000,5845.27454284
124.43750000,5848.37607685
124.46875000,5851.47890732
124.50000000,5854.58302214
124.53125000,5857.68840914
124.56250000,5860.79505606
124.59375000,5863.90295058
124.62500000,5867.01208028
124.65625000,5870.12243270
124.68750000,5873.23399530
124.71875000,5876.34675546
124.75000000,5879.46070050
124.78125000,5882.57581770
124.81250000,5885.69209425
124.84375000,5888.80951730
124.87500000,5891.92807392
124.90625000,5895.04775116
124.93750000,5898.16853597
124.96875000,5901.29041530
125.00000000,5904.41337602
125.03125000,5907.53740496
125.06250000,5910.66248890
125.09375000,5913.78861459
125.12500000,5916.91576873
125.15625000,5920.04393798
125.18750000,5923.17310896
125.21875000,5926.30326828
125.25000000,5929.43440248
125.28125000,5932.56649811
125.31250000,5935.69954165
125.34375000,5938.83351959
125.37500000,5941.96841838
125.40625000,5945.10422444
125.43750000,5948.24092420
125.46875000,5951.37850403
