timestamp,value
2024-01-13T18:00:00Z,15.612000
2024-01-13T18:15:00Z,15.623205
2024-01-13T18:30:00Z,15.655776
2024-01-13T18:45:00Z,15.709574
2024-01-13T19:00:00Z,15.784371
2024-01-13T19:15:00Z,15.879849
2024-01-13T19:30:00Z,15.995602
2024-01-13T19:45:00Z,16.131136
2024-01-13T20:00:00Z,16.285873
2024-01-13T20:15:00Z,16.459152
2024-01-13T20:30:00Z,16.650233
2024-01-13T20:45:00Z,16.858301
2024-01-13T21:00:00Z,17.082466
2024-01-13T21:15:00Z,17.321771
2024-01-13T21:30:00Z,17.575193
2024-01-13T21:45:00Z,17.841649
2024-01-13T22:00:00Z,18.120000
2024-01-13T22:15:00Z,18.409057
2024-01-13T22:30:00Z,18.707583
2024-01-13T22:45:00Z,19.014303
2024-01-13T23:00:00Z,19.327905
2024-01-13T23:15:00Z,19.647048
2024-01-13T23:30:00Z,19.970369
2024-01-13T23:45:00Z,20.296484
