timestamp,value
2024-01-08T06:00:00Z,25.348000
2024-01-08T06:15:00Z,25.337795
2024-01-08T06:30:00Z,25.306224
2024-01-08T06:45:00Z,25.253426
2024-01-08T07:00:00Z,25.179629
2024-01-08T07:15:00Z,25.085151
2024-01-08T07:30:00Z,24.970398
2024-01-08T07:45:00Z,24.835864
2024-01-08T08:00:00Z,24.682127
2024-01-08T08:15:00Z,24.509848
2024-01-08T08:30:00Z,24.319767
2024-01-08T08:45:00Z,24.112699
2024-01-08T09:00:00Z,23.889534
2024-01-08T09:15:00Z,23.651229
2024-01-08T09:30:00Z,23.398807
2024-01-08T09:45:00Z,23.133351
2024-01-08T10:00:00Z,22.856000
2024-01-08T10:15:00Z,22.567943
2024-01-08T10:30:00Z,22.270417
2024-01-08T10:45:00Z,21.964697
2024-01-08T11:00:00Z,21.652095
2024-01-08T11:15:00Z,21.333952
2024-01-08T11:30:00Z,21.011631
2024-01-08T11:45:00Z,20.686516
