timestamp,value
2024-01-18T18:00:00Z,15.852000
2024-01-18T18:15:00Z,15.863205
2024-01-18T18:30:00Z,15.895776
2024-01-18T18:45:00Z,15.949574
2024-01-18T19:00:00Z,16.024371
2024-01-18T19:15:00Z,16.119849
2024-01-18T19:30:00Z,16.235602
2024-01-18T19:45:00Z,16.371136
2024-01-18T20:00:00Z,16.525873
2024-01-18T20:15:00Z,16.699152
2024-01-18T20:30:00Z,16.890233
2024-01-18T20:45:00Z,17.098301
2024-01-18T21:00:00Z,17.322466
2024-01-18T21:15:00Z,17.561771
2024-01-18T21:30:00Z,17.815193
2024-01-18T21:45:00Z,18.081649
2024-01-18T22:00:00Z,18.360000
2024-01-18T22:15:00Z,18.649057
2024-01-18T22:30:00Z,18.947583
2024-01-18T22:45:00Z,19.254303
2024-01-18T23:00:00Z,19.567905
2024-01-18T23:15:00Z,19.887048
2024-01-18T23:30:00Z,20.210369
2024-01-18T23:45:00Z,20.536484
