timestamp,value
2024-01-02T00:00:00Z,20.048000
2024-01-02T00:15:00Z,20.375516
2024-01-02T00:30:00Z,20.701631
2024-01-02T00:45:00Z,21.024952
2024-01-02T01:00:00Z,21.344095
2024-01-02T01:15:00Z,21.657697
2024-01-02T01:30:00Z,21.964417
2024-01-02T01:45:00Z,22.262943
2024-01-02T02:00:00Z,22.552000
2024-01-02T02:15:00Z,22.830351
2024-01-02T02:30:00Z,23.096807
2024-01-02T02:45:00Z,23.350229
2024-01-02T03:00:00Z,23.589534
2024-01-02T03:15:00Z,23.813699
2024-01-02T03:30:00Z,24.021767
2024-01-02T03:45:00Z,24.212848
2024-01-02T04:00:00Z,24.386127
2024-01-02T04:15:00Z,24.540864
2024-01-02T04:30:00Z,24.676398
2024-01-02T04:45:00Z,24.792151
2024-01-02T05:00:00Z,24.887629
2024-01-02T05:15:00Z,24.962426
2024-01-02T05:30:00Z,25.016224
2024-01-02T05:45:00Z,25.048795
