timestamp,value
2024-01-20T00:00:00Z,20.912000
2024-01-20T00:15:00Z,21.239516
2024-01-20T00:30:00Z,21.565631
2024-01-20T00:45:00Z,21.888952
2024-01-20T01:00:00Z,22.208095
2024-01-20T01:15:00Z,22.521697
2024-01-20T01:30:00Z,22.828417
2024-01-20T01:45:00Z,23.126943
2024-01-20T02:00:00Z,23.416000
2024-01-20T02:15:00Z,23.694351
2024-01-20T02:30:00Z,23.960807
2024-01-20T02:45:00Z,24.214229
2024-01-20T03:00:00Z,24.453534
2024-01-20T03:15:00Z,24.677699
2024-01-20T03:30:00Z,24.885767
2024-01-20T03:45:00Z,25.076848
2024-01-20T04:00:00Z,25.250127
2024-01-20T04:15:00Z,25.404864
2024-01-20T04:30:00Z,25.540398
2024-01-20T04:45:00Z,25.656151
2024-01-20T05:00:00Z,25.751629
2024-01-20T05:15:00Z,25.826426
2024-01-20T05:30:00Z,25.880224
2024-01-20T05:45:00Z,25.912795
