timestamp,value
2024-01-21T12:00:00Z,20.984000
2024-01-21T12:15:00Z,20.657484
2024-01-21T12:30:00Z,20.332369
2024-01-21T12:45:00Z,20.010048
2024-01-21T13:00:00Z,19.691905
2024-01-21T13:15:00Z,19.379303
2024-01-21T13:30:00Z,19.073583
2024-01-21T13:45:00Z,18.776057
2024-01-21T14:00:00Z,18.488000
2024-01-21T14:15:00Z,18.210649
2024-01-21T14:30:00Z,17.945193
2024-01-21T14:45:00Z,17.692771
2024-01-21T15:00:00Z,17.454466
2024-01-21T15:15:00Z,17.231301
2024-01-21T15:30:00Z,17.024233
2024-01-21T15:45:00Z,16.834152
2024-01-21T16:00:00Z,16.661873
2024-01-21T16:15:00Z,16.508136
2024-01-21T16:30:00Z,16.373602
2024-01-21T16:45:00Z,16.258849
2024-01-21T17:00:00Z,16.164371
2024-01-21T17:15:00Z,16.090574
2024-01-21T17:30:00Z,16.037776
2024-01-21T17:45:00Z,16.006205
