timestamp,value
2024-01-11T12:00:00Z,20.504000
2024-01-11T12:15:00Z,20.177484
2024-01-11T12:30:00Z,19.852369
2024-01-11T12:45:00Z,19.530048
2024-01-11T13:00:00Z,19.211905
2024-01-11T13:15:00Z,18.899303
2024-01-11T13:30:00Z,18.593583
2024-01-11T13:45:00Z,18.296057
2024-01-11T14:00:00Z,18.008000
2024-01-11T14:15:00Z,17.730649
2024-01-11T14:30:00Z,17.465193
2024-01-11T14:45:00Z,17.212771
2024-01-11T15:00:00Z,16.974466
2024-01-11T15:15:00Z,16.751301
2024-01-11T15:30:00Z,16.544233
2024-01-11T15:45:00Z,16.354152
2024-01-11T16:00:00Z,16.181873
2024-01-11T16:15:00Z,16.028136
2024-01-11T16:30:00Z,15.893602
2024-01-11T16:45:00Z,15.778849
2024-01-11T17:00:00Z,15.684371
2024-01-11T17:15:00Z,15.610574
2024-01-11T17:30:00Z,15.557776
2024-01-11T17:45:00Z,15.526205
