timestamp,value
2024-01-15T12:00:00Z,20.696000
2024-01-15T12:15:00Z,20.369484
2024-01-15T12:30:00Z,20.044369
2024-01-15T12:45:00Z,19.722048
2024-01-15T13:00:00Z,19.403905
2024-01-15T13:15:00Z,19.091303
2024-01-15T13:30:00Z,18.785583
2024-01-15T13:45:00Z,18.488057
2024-01-15T14:00:00Z,18.200000
2024-01-15T14:15:00Z,17.922649
2024-01-15T14:30:00Z,17.657193
2024-01-15T14:45:00Z,17.404771
2024-01-15T15:00:00Z,17.166466
2024-01-15T15:15:00Z,16.943301
2024-01-15T15:30:00Z,16.736233
2024-01-15T15:45:00Z,16.546152
2024-01-15T16:00:00Z,16.373873
2024-01-15T16:15:00Z,16.220136
2024-01-15T16:30:00Z,16.085602
2024-01-15T16:45:00Z,15.970849
2024-01-15T17:00:00Z,15.876371
2024-01-15T17:15:00Z,15.802574
2024-01-15T17:30:00Z,15.749776
2024-01-15T17:45:00Z,15.718205
