timestamp,value
2024-01-15T06:00:00Z,25.684000
2024-01-15T06:15:00Z,25.673795
2024-01-15T06:30:00Z,25.642224
2024-01-15T06:45:00Z,25.589426
2024-01-15T07:00:00Z,25.515629
2024-01-15T07:15:00Z,25.421151
2024-01-15T07:30:00Z,25.306398
2024-01-15T07:45:00Z,25.171864
2024-01-15T08:00:00Z,25.018127
2024-01-15T08:15:00Z,24.845848
2024-01-15T08:30:00Z,24.655767
2024-01-15T08:45:00Z,24.448699
2024-01-15T09:00:00Z,24.225534
2024-01-15T09:15:00Z,23.987229
2024-01-15T09:30:00Z,23.734807
2024-01-15T09:45:00Z,23.469351
2024-01-15T10:00:00Z,23.192000
2024-01-15T10:15:00Z,22.903943
2024-01-15T10:30:00Z,22.606417
2024-01-15T10:45:00Z,22.300697
2024-01-15T11:00:00Z,21.988095
2024-01-15T11:15:00Z,21.669952
2024-01-15T11:30:00Z,21.347631
2024-01-15T11:45:00Z,21.022516
