timestamp,value
2024-01-12T18:00:00Z,15.564000
2024-01-12T18:15:00Z,15.575205
2024-01-12T18:30:00Z,15.607776
2024-01-12T18:45:00Z,15.661574
2024-01-12T19:00:00Z,15.736371
2024-01-12T19:15:00Z,15.831849
2024-01-12T19:30:00Z,15.947602
2024-01-12T19:45:00Z,16.083136
2024-01-12T20:00:00Z,16.237873
2024-01-12T20:15:00Z,16.411152
2024-01-12T20:30:00Z,16.602233
2024-01-12T20:45:00Z,16.810301
2024-01-12T21:00:00Z,17.034466
2024-01-12T21:15:00Z,17.273771
2024-01-12T21:30:00Z,17.527193
2024-01-12T21:45:00Z,17.793649
2024-01-12T22:00:00Z,18.072000
2024-01-12T22:15:00Z,18.361057
2024-01-12T22:30:00Z,18.659583
2024-01-12T22:45:00Z,18.966303
2024-01-12T23:00:00Z,19.279905
2024-01-12T23:15:00Z,19.599048
2024-01-12T23:30:00Z,19.922369
2024-01-12T23:45:00Z,20.248484
