timestamp,value
2024-01-10T18:00:00Z,15.468000
2024-01-10T18:15:00Z,15.479205
2024-01-10T18:30:00Z,15.511776
2024-01-10T18:45:00Z,15.565574
2024-01-10T19:00:00Z,15.640371
2024-01-10T19:15:00Z,15.735849
2024-01-10T19:30:00Z,15.851602
2024-01-10T19:45:00Z,15.987136
2024-01-10T20:00:00Z,16.141873
2024-01-10T20:15:00Z,16.315152
2024-01-10T20:30:00Z,16.506233
2024-01-10T20:45:00Z,16.714301
2024-01-10T21:00:00Z,16.938466
2024-01-10T21:15:00Z,17.177771
2024-01-10T21:30:00Z,17.431193
2024-01-10T21:45:00Z,17.697649
2024-01-10T22:00:00Z,17.976000
2024-01-10T22:15:00Z,18.265057
2024-01-10T22:30:00Z,18.563583
2024-01-10T22:45:00Z,18.870303
2024-01-10T23:00:00Z,19.183905
2024-01-10T23:15:00Z,19.503048
2024-01-10T23:30:00Z,19.826369
2024-01-10T23:45:00Z,20.152484
